"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"532925","KAUSHALYA","Kaushalya Infrastructure","B","1.0000","1","ES","E","BSE","6.9300","5.6700","","","-1"
"532805","REDINGTON","Redington","A","5.0000","1","ES","E","BSE","190.5000","127.0000","","","-1"
"539251","BALKRISHNA","Balkrishna Paper Mills Lt","B","1.0000","1","ES","E","BSE","30.9800","28.0400","","","-1"
"426","BHARATGEAR","Bharat Gears","EQ","5.0000","1","ES","E","NSE","147.4000","98.3000","","","502110"
"532604","SALSTEEL","S.A.L.Steel","T","1.0000","1","ES","E","BSE","17.0200","15.4000","","","-1"
"539198","CAPFIN","Capfin India","XT","1.0000","1","ES","E","BSE","84.2300","80.9300","","","-1"
"20698","SCHAND","S Chand And Company","EQ","5.0000","1","ES","E","NSE","337.2500","224.8500","","","355800"
"8610","RAJSREESUG","Rajshreesugars","BE","5.0000","1","ES","E","NSE","59.0000","53.4000","","","1083534"
"530521","VIRAT","Virat Industries","X","5.0000","1","ES","E","BSE","271.7000","181.2000","","","-1"
"514175","VARDMNPOLY","Vardhman Polytex","T","1.0000","1","ES","E","BSE","62.5200","60.0800","","","-1"
"4067","MARICO","Marico","EQ","5.0000","1","ES","E","NSE","636.6500","520.9500","","","171992"
"20196","BEDMUTHA","Bedmutha Industries","EQ","5.0000","1","ES","E","NSE","92.3000","61.6000","","","1055029"
"11359","DHANBANK","Dhanlaxmi Bank","EQ","5.0000","1","ES","E","NSE","34.0000","22.7000","","","3527241"
"19372","SPCENET","Spacenet Enters Ind","EQ","5.0000","1","ES","E","NSE","22.9500","20.8000","","","4566083"
"500182","HEROMOTOCO","Hero Motocorp","A","5.0000","1","ES","E","BSE","3271.3000","2676.6000","","","-1"
"530643","ECORECO","Eco Recycling","XT","5.0000","1","ES","E","BSE","194.0500","186.4500","","","-1"
"29434","ANKITMETAL","ANKIT MET & POW LTD","BE","5.0000","1","ES","E","NSE","5.9000","5.7000","","","4614313"
"531870","POPULARES","Popular Estate Management","XT","1.0000","1","ES","E","BSE","19.0500","17.2500","","","-1"
"1085","GABRIEL","Gabriel India","EQ","5.0000","1","ES","E","NSE","378.1500","252.1500","","","317165"
"507685","WIPRO","Wipro","A","5.0000","1","ES","E","BSE","455.4500","372.6500","","","-1"
"21469","OPTIEMUS","Optiemus Infracom","EQ","5.0000","1","ES","E","NSE","353.2500","235.5500","","","339651"
"31138","COMPUSOFT","Compucom Software","EQ","5.0000","1","ES","E","NSE","25.9500","17.3500","","","2587393"
"532957","GOKAKTEX","Gokak Textiles","XT","1.0000","1","ES","E","BSE","40.8500","39.2500","","","-1"
"535755","ABFRL","Aditya Birla Fashion","A","5.0000","1","ES","E","BSE","237.7000","194.5000","","","-1"
"5528","KOTHARIPRO","Kothari Products","EQ","5.0000","1","ES","E","NSE","148.5000","99.0000","","","808052"
"538634","VRL","Vasundhara Rasayans","X","5.0000","1","ES","E","BSE","208.1000","170.3000","","","-1"
"503622","ZSVTRADI","S.V.Trading & Agencies","XT","1.0000","1","ES","E","BSE","7.7100","6.9900","","","-1"
"2319","NCC","NCC","EQ","5.0000","1","ES","E","NSE","178.6000","119.1000","","","671795"
"6961","MENONBE","Menon Bearings","EQ","5.0000","1","ES","E","NSE","173.7500","115.8500","","","690580"
"517477","ELNET","Elnet Technologies","XT","5.0000","1","ES","E","BSE","280.4000","253.7000","","","-1"
"14797","MEGASOFT","MEGASOFT LTD","BE","5.0000","1","ES","E","NSE","47.9000","46.1000","","","2127601"
"15194","BURNPUR","Burnpur Cement","EQ","5.0000","1","ES","E","NSE","5.0000","4.6000","","","2816266"
"5948","SOUTHBANK","South Indian Bank","EQ","5.0000","1","ES","E","NSE","31.4000","21.0000","","","3815066"
"517264","FINELINE","Fine-Line Circuits","X","1.0000","1","ES","E","BSE","68.2100","61.7300","","","-1"
"532907","IL&FSENGG","Il&Fs Engineering","Z","1.0000","1","ES","E","BSE","16.9000","15.3000","","","-1"
"11373","BIOCON","Biocon","EQ","5.0000","1","ES","E","NSE","290.5000","237.7000","","","378188"
"517146","USHAMART","Usha Martin","A","5.0000","1","ES","E","BSE","408.9000","272.6000","","","-1"
"514428","HINDADH","Hindustan Adhesives","X","5.0000","1","ES","E","BSE","287.9500","235.6500","","","-1"
"14440","NAHARSPING","Nahar Spinning Mills","EQ","5.0000","1","ES","E","NSE","317.0000","211.4000","","","378469"
"20080","EROSMEDIA","Eros International Media","EQ","5.0000","1","ES","E","NSE","22.0500","14.7500","","","3136391"
"3637","JUBLPHARMA","Jubilant Life Science","EQ","5.0000","1","ES","E","NSE","507.4000","338.3000","","","236373"
"17764","REFEX","Refex Industries","EQ","5.0000","1","ES","E","NSE","696.4500","630.1500","","","150747"
"11483","LT","LT - Larsen & Tubro","EQ","5.0000","1","ES","E","NSE","3192.7500","2612.2500","","","33733"
"518075","SURAJ","Suraj Products","Z","5.0000","1","ES","E","BSE","285.3000","258.2000","","","-1"
"511551","MONARCH","Monarch Networth Capital","B","5.0000","1","ES","E","BSE","396.2000","264.2000","","","-1"
"540725","SHAREINDIA","Share India Securities","A","5.0000","1","ES","E","BSE","1587.3500","1058.2500","","","-1"
"34","ADORWELD","Ador Welding","EQ","5.0000","1","ES","E","NSE","1354.0000","902.7000","","","88621"
"503100","PHOENIXLTD","The Phoenix Mills","A","5.0000","1","ES","E","BSE","2137.2000","1424.8000","","","-1"
"17507","INCREDIBLE","Adhunik Industries","EQ","5.0000","1","ES","E","NSE","31.0000","25.4000","","","1529174"
"521222","SANBLUE","Sanblue Corporation","X","1.0000","1","ES","E","BSE","28.7300","26.0100","","","-1"
"532893","VTMLTD","VTM","X","1.0000","1","ES","E","BSE","72.6900","48.4700","","","-1"
"15083","ADANIPORTS","Adani Ports","EQ","5.0000","1","ES","E","NSE","908.2000","743.1000","","","120967"
"507828","ANSALHSG","Ansal Housing","XT","1.0000","1","ES","E","BSE","7.4700","6.7700","","","-1"
"511738","MEHSECU","Mehta Securities","XT","1.0000","1","ES","E","BSE","33.6000","30.4000","","","-1"
"14843","VIPCLOTHNG","VIP Clothing","EQ","5.0000","1","ES","E","NSE","57.1000","38.1000","","","2100759"
"515085","RESTILE","Restile Ceramics","XT","1.0000","1","ES","E","BSE","4.2000","3.8000","","","-1"
"519105","AVTNPL","Avt Natural Products","B","1.0000","1","ES","E","BSE","99.2000","66.1400","","","-1"
"11648","KOTARISUG","KOTHARI SUG & CHEM LTD.","BE","5.0000","1","ES","E","NSE","59.3500","53.7500","","","1768344"
"532285","GEOJITFSL","Geojit Financial Services","B","1.0000","1","ES","E","BSE","62.4400","41.6400","","","-1"
"532388","IOB","Indian Overseas Bank","A","1.0000","1","ES","E","BSE","52.1500","34.7700","","","-1"
"537254","RCIIND","Rci Industries & Technolo","Z","1.0000","1","ES","E","BSE","3.7100","3.3700","","","-1"
"533608","RDBRL","Rdb Rasayans","XT","5.0000","1","ES","E","BSE","120.6000","109.2000","","","-1"
"531651","NATGENI","National General Industri","XT","1.0000","1","ES","E","BSE","80.8500","73.1500","","","-1"
"532835","ICRA","ICRA","A","5.0000","1","ES","E","BSE","6706.0000","4470.7000","","","-1"
"18652","ICICIPRULI","ICICI Prudential Life Ins.","EQ","5.0000","1","ES","E","NSE","635.5500","520.0500","","","172629"
"500410","ACC","ACC","A","5.0000","1","ES","E","BSE","2200.2500","1800.2500","","","-1"
"533098","NHPC","Nhpc","A","1.0000","1","ES","E","BSE","62.6800","41.8000","","","-1"
"11596","LINCOLN","Lincoln Pharma","EQ","5.0000","1","ES","E","NSE","601.3500","400.9500","","","199536"
"500439","VHL","Vardhman Holdings","B","5.0000","1","ES","E","BSE","3616.7000","2411.2000","","","-1"
"538920","VINCOFE","Spaceage Products","XT","1.0000","1","ES","E","BSE","26.8700","25.8300","","","-1"
"523371","MAWANASUG","Mawana Sugars","B","1.0000","1","ES","E","BSE","136.0800","90.7200","","","-1"
"523277","GVFILM","GV Films","XT","1.0000","1","ES","E","BSE","0.5500","0.5100","","","-1"
"531582","BERYLSE","Beryl Securities","XT","1.0000","1","ES","E","BSE","19.3800","18.6200","","","-1"
"10993","INDORAMA","Indo Rama Synthetics","EQ","5.0000","1","ES","E","NSE","59.7500","39.8500","","","2007960"
"531109","ISHANCH","Ishan Dyes & Chemicals Lt","X","1.0000","1","ES","E","BSE","67.2000","44.8000","","","-1"
"9368","REMSONSIND","REMSONS INDUSTRIES LTD","BE","5.0000","1","ES","E","NSE","459.4500","415.7500","","","186826"
"511218","SHRIRAMFIN","Shriram Finance Limited","A","5.0000","1","ES","E","BSE","2140.7500","1751.5500","","","-1"
"524804","AUROPHARMA","Aurobindo Pharma","A","5.0000","1","ES","E","BSE","960.7000","786.1000","","","-1"
"526367","GANESHHOUC","Ganesh Housing Corporatio","B","5.0000","1","ES","E","BSE","542.2000","361.5000","","","-1"
"532042","FRONTCORP","Frontline Corporation","X","1.0000","1","ES","E","BSE","33.5500","27.4500","","","-1"
"533278","COALINDIA","Coal India","A","5.0000","1","ES","E","BSE","316.9500","259.3500","","","-1"
"500488","ABBOTINDIA","Abbott India","A","5.0000","1","ES","E","BSE","24904.6000","20376.5000","","","-1"
"502448","ROLLT","Rollatainers","T","1.0000","1","ES","E","BSE","1.0800","1.0400","","","-1"
"524576","VIVIDIND","Vivid Global Industries","X","1.0000","1","ES","E","BSE","25.9200","17.2800","","","-1"
"530025","SAMYAKINT","Samyak International","XT","1.0000","1","ES","E","BSE","18.9800","17.1800","","","-1"
"511507","USHAKIRA","Ushakiran Finance","XT","1.0000","1","ES","E","BSE","21.0000","19.0000","","","-1"
"526859","ISFL","ISF","X","1.0000","1","ES","E","BSE","2.5200","1.6800","","","-1"
"523204","ABAN","Aban Offshore","B","1.0000","1","ES","E","BSE","53.4800","35.6600","","","-1"
"10285","AYMSYNTEX","Aym Syntex","EQ","5.0000","1","ES","E","NSE","78.9500","52.6500","","","1519709"
"500336","SURYAROSNI","Surya Roshni","A","5.0000","1","ES","E","BSE","1167.5000","778.4000","","","-1"
"20446","PODDARHOUS","Poddar House & Dvpt","EQ","5.0000","1","ES","E","NSE","110.8500","100.3500","","","206513"
"8479","TVSMOTOR","TVS Motors","EQ","5.0000","1","ES","E","NSE","1667.1000","1364.0000","","","65562"
"530621","AAIL","Akar Auto Industries Limi","XT","1.0000","1","ES","E","BSE","92.9200","84.0800","","","-1"
"507878","UNITECH","Unitech","Z","1.0000","1","ES","E","BSE","3.3900","3.0700","","","-1"
"511096","TVOLCON","Tivoli Construction","XT","1.0000","1","ES","E","BSE","12.6000","11.4000","","","-1"
"509038","VOLLF","Voltaire Leasing & Finance","X","1.0000","1","ES","E","BSE","11.1800","10.7600","","","-1"
"532652","KTKBANK","Karnataka Bank","A","5.0000","1","ES","E","BSE","303.4500","202.3500","","","-1"
"18679","HPL","Hpl Electric & Power","EQ","5.0000","1","ES","E","NSE","228.0500","206.3500","","","460391"
"3761","RITES","Rites","EQ","5.0000","1","ES","E","NSE","591.4000","394.3000","","","202814"
"533104","GLOBUSSPR","Globus Spirits","A","5.0000","1","ES","E","BSE","1057.6500","705.1500","","","-1"
"18252","SPAL","S. P. Apparels","EQ","5.0000","1","ES","E","NSE","609.0000","406.0000","","","197027"
"10530","SHARDAMOTR","Sharda Motor Industries","EQ","5.0000","1","ES","E","NSE","1217.1000","811.4000","","","98590"
"542524","AIHL","Ambassador Intra Holdings","XT","1.0000","1","ES","E","BSE","23.7300","21.4700","","","-1"
"538382","WESTLEIRES","West Leisure Resorts","XT","5.0000","1","ES","E","BSE","198.5000","179.6000","","","-1"
"539594","MISHTANN","Mishtann Foods","X","1.0000","1","ES","E","BSE","16.8200","11.2200","","","-1"
"5142","CIGNITITEC","Cigniti Technologies","EQ","5.0000","1","ES","E","NSE","939.3500","626.2500","","","127741"
"1363","HINDALCO","Hindalco Industries","EQ","5.0000","1","ES","E","NSE","516.2500","422.4500","","","211236"
"532540","TCS","Tata Consultancy Services","A","5.0000","1","ES","E","BSE","3935.1500","3219.7500","","","-1"
"531495","BLUECOAST","Blue Coast Hotels","T","1.0000","1","ES","E","BSE","4.8600","4.4000","","","-1"
"500106","IFCI","IFCI","A","1.0000","1","ES","E","BSE","26.4900","17.6700","","","-1"
"532219","ENERGYDEV","Energy Development Company","B","1.0000","1","ES","E","BSE","23.8900","15.9300","","","-1"
"3345","SUNDRMFAST","Sundram Fasteners","EQ","5.0000","1","ES","E","NSE","1472.7000","981.8000","","","81319"
"14304","FSL","Firstsource Solutions","EQ","5.0000","1","ES","E","NSE","197.1000","131.4000","","","608472"
"19205","HEADSUP","The Mandhana Ret Vent","EQ","5.0000","1","ES","E","NSE","14.2000","9.5000","","","722101"
"3324","SUBROS","Subros","EQ","5.0000","1","ES","E","NSE","476.4500","317.6500","","","251809"
"509009","AUSOMENT","Ausom Enterprises","B","1.0000","1","ES","E","BSE","90.1200","60.0800","","","-1"
"531913","GOPAIST","Gopal Iron & Steels Co.(G","XT","1.0000","1","ES","E","BSE","8.8700","8.0300","","","-1"
"13982","JASH","JASH ENGINEERING LIMITED","EQ","5.0000","1","ES","E","NSE","1597.6500","1065.1500","","","75103"
"509563","GARWAMAR","Garware Marine Ind.","X","1.0000","1","ES","E","BSE","9.5900","7.8500","","","-1"
"517429","ATHENAGLO","Athena Global Technologie","X","1.0000","1","ES","E","BSE","64.7400","43.1600","","","-1"
"509015","THAKRAL","Thakral Services","X","1.0000","1","ES","E","BSE","18.6500","16.8900","","","-1"
"530533","TERAI","Terai Tea","X","1.0000","1","ES","E","BSE","84.2600","56.1800","","","-1"
"517035","RIR","Ruttonsha International R","XT","5.0000","1","ES","E","BSE","650.6000","588.7000","","","-1"
"11155","CREATIVE","Creative Peri & Dist","EQ","5.0000","1","ES","E","NSE","617.4500","411.6500","","","194342"
"21623","APEX","Apex Frozen Foods","EQ","5.0000","1","ES","E","NSE","269.3000","179.6000","","","445531"
"532057","ABHICAP","Abhinav Capital Services","XT","5.0000","1","ES","E","BSE","125.6500","113.7500","","","-1"
"14902","ELECTHERM","ELECTROTHERM (I) LTD.","BE","5.0000","1","ES","E","NSE","127.0000","122.0500","","","416690"
"583","CANFINHOME","Can Fin Homes","EQ","5.0000","1","ES","E","NSE","848.9000","694.6000","","","129558"
"532924","KOLTEPATIL","Kolte-Patil Developers Lt","B","5.0000","1","ES","E","BSE","564.1500","376.1500","","","-1"
"14067","WANBURY","Wanbury","BE","5.0000","1","ES","E","NSE","65.1000","62.6000","","","1069469"
"1250","CASTROLIND","Castrol India","EQ","5.0000","1","ES","E","NSE","165.4500","110.3500","","","725026"
"742","COSMOFIRST","Cosmo First","EQ","5.0000","1","ES","E","NSE","799.4000","533.0000","","","150095"
"23650","MUTHOOTFIN","Muthoot Finance","EQ","5.0000","1","ES","E","NSE","1387.3500","1135.1500","","","79085"
"6248","PREMIER","PREMIER LIMITED","BE","5.0000","1","ES","E","NSE","2.7000","2.5000","","","993183"
"500412","TIRUMALCHM","Thirumalai Chemicals","A","5.0000","1","ES","E","BSE","257.5000","171.7000","","","-1"
"7463","MANAKSTEEL","Manaksia Steels","EQ","5.0000","1","ES","E","NSE","56.3000","37.6000","","","2129922"
"19804","WELINV","WELSPUN INV & COMM LTD","BE","5.0000","1","ES","E","NSE","532.3500","481.6500","","","119501"
"530265","SAINIK","Sainik Finance & Industri","X","1.0000","1","ES","E","BSE","28.8800","26.1400","","","-1"
"540701","DCAL","Dishman Carbogen Amcis","B","5.0000","1","ES","E","BSE","195.8000","130.6000","","","-1"
"4204","MOTHERSON","MOTHERSON","EQ","5.0000","1","ES","E","NSE","106.4500","87.1500","","","1030016"
"512531","STCINDIA","State Trading Corporation","B","5.0000","1","ES","E","BSE","154.9000","103.3000","","","-1"
"505690","BRADYM","Brady & Morris Eng.","XT","5.0000","1","ES","E","BSE","404.3000","365.8000","","","-1"
"514450","MHLXMIRU","Mahalaxmi Rubtech","T","5.0000","1","ES","E","BSE","168.0000","152.0000","","","-1"
"524136","PCCOSMA","Pee Cee Cosma Sope","XT","5.0000","1","ES","E","BSE","361.2000","347.1000","","","-1"
"519191","RGRL","Retro Green Revolution Li","X","1.0000","1","ES","E","BSE","9.8800","6.6000","","","-1"
"539359","PRITIKAUTO","Pritika Auto Industries L","T","1.0000","1","ES","E","BSE","20.6800","19.8800","","","-1"
"2277","MRF","MRF","EQ","5.0000","1","ES","E","NSE","120296.2000","98424.2000","","","911"
"9428","SKIPPER","Skipper","EQ","5.0000","1","ES","E","NSE","264.3000","176.2000","","","454007"
"526931","HRYNSHP","Hariyana Ship Breakers Lt","X","1.0000","1","ES","E","BSE","100.9400","67.3000","","","-1"
"542399","CHALET","Chalet Hotels","A","5.0000","1","ES","E","BSE","656.2500","437.5500","","","-1"
"532944","ONMOBILE","Onmobile Global","B","5.0000","1","ES","E","BSE","126.8000","84.6000","","","-1"
"504397","GANHOLD","Ganesh Holdings","XT","1.0000","1","ES","E","BSE","74.6300","67.5300","","","-1"
"539226","RUDRA","Rudra Global Infra Produc","XT","5.0000","1","ES","E","BSE","111.0500","106.7500","","","-1"
"11407","XPROINDIA","Xpro India","EQ","5.0000","1","ES","E","NSE","1213.1000","808.8000","","","98916"
"509079","GUFICBIO","Gufic Biosciences","B","5.0000","1","ES","E","BSE","339.8000","226.6000","","","-1"
"532271","ORCHASP","ORCHASP Limited","XT","1.0000","1","ES","E","BSE","2.7400","2.6400","","","-1"
"539545","APOORVA","Apoorva Leasing Finance &","X","1.0000","1","ES","E","BSE","21.0200","19.0200","","","-1"
"539267","SAMSRITA","SAMSRITA LABS LIMITED","X","1.0000","1","ES","E","BSE","19.8200","13.2200","","","-1"
"506685","ULTRAMAR","Ultramarine & Pigments","X","5.0000","1","ES","E","BSE","480.8000","320.6000","","","-1"
"513228","PENIND","Pennar Industries","B","5.0000","1","ES","E","BSE","129.7500","86.5500","","","-1"
"521034","SOMATEX","Soma Textiles & Industries","T","1.0000","1","ES","E","BSE","19.9900","19.2100","","","-1"
"534312","MTEDUCARE","Mt Educare","T","1.0000","1","ES","E","BSE","5.4900","4.9700","","","-1"
"6596","SONATSOFTW","Sonata Software","EQ","5.0000","1","ES","E","NSE","1308.3000","872.2000","","","91698"
"500655","GRWRHITECH","Garware Hi-Tech Films","B","5.0000","1","ES","E","BSE","1520.5000","1013.7000","","","-1"
"511525","PANINDIAC","Pan India Corp.","XT","1.0000","1","ES","E","BSE","2.2100","2.0100","","","-1"
"10768","OAL","Oriental Aromatics","EQ","5.0000","1","ES","E","NSE","393.4500","321.9500","","","279560"
"13211","JAGRAN","Jagran Prakashan","EQ","5.0000","1","ES","E","NSE","118.2500","78.8500","","","1014704"
"507645","POLSON","Polson","X","5.0000","1","ES","E","BSE","15592.8500","10395.2500","","","-1"
"534615","NECCLTD","North Eastern Carrying Co","B","1.0000","1","ES","E","BSE","26.2000","17.4800","","","-1"
"1521","INDIAGLYCO","India Glycols","EQ","5.0000","1","ES","E","NSE","843.4000","562.3000","","","142268"
"531069","VIJSOLX","Vijay Solvex","XT","5.0000","1","ES","E","BSE","888.7000","804.1000","","","-1"
"5258","INDUSINDBK","Indusind Bank","EQ","5.0000","1","ES","E","NSE","1587.0000","1298.5000","","","69066"
"500271","MFSL","Max Financial Services","A","5.0000","1","ES","E","BSE","1006.7500","823.7500","","","-1"
"522209","YOGISUNG","Yogi Sung-Won","X","1.0000","1","ES","E","BSE","4.1400","3.7600","","","-1"
"531859","ORIRAIL","Oriental Rail Infra","XT","1.0000","1","ES","E","BSE","83.6400","80.3600","","","-1"
"530419","SUMEDHA","Sumedha Fiscal Services L","X","1.0000","1","ES","E","BSE","38.6100","34.9500","","","-1"
"500187","AGI","Agi Greenpac Limited","A","5.0000","1","ES","E","BSE","1073.7000","715.8000","","","-1"
"524210","PNTKYOR","Pentokey Organy L","XT","1.0000","1","ES","E","BSE","54.8800","52.7400","","","-1"
"532355","PICTUREHS","Picturehouse Media","X","1.0000","1","ES","E","BSE","6.2800","5.7000","","","-1"
"9046","AGROPHOS","Agro Phos India","EQ","5.0000","1","ES","E","NSE","44.2500","29.5500","","","662963"
"15199","MANAKSIA","MANAKSIA LTD.","EQ","5.0000","1","ES","E","NSE","167.1000","111.4000","","","718122"
"521206","SAMTEX","Samtex Fashions","X","1.0000","1","ES","E","BSE","2.5500","2.0900","","","-1"
